MSN,Year,Value,Column_Order,Description,Unit
BMICBUS,1970,1018.911,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1971,1039.998,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1972,1112.668,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1973,1164.853,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1974,1159.074,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1975,1063.27,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1976,1219.876,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1977,1281.245,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1978,1400.424,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1979,1404.862,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1980,1600,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1981,1694.665,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1982,1649.682,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1983,1874.435,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1984,1918.254,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1985,1917.674,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1986,1914.901,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1987,1913.881,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1988,1989.102,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1989,1840.751,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1990,1684.186,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1991,1651.984,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1992,1704.533,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1993,1740.708,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1994,1862.384,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1995,1934.272,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1996,1969.032,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1997,1995.998,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1998,1871.691,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1999,1881.523,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2000,1881.484,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2001,1681.425,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2002,1675.978,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2003,1678.208,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2004,1814.972,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2005,1834.097,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2006,1891.997,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2007,1936.731,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2008,2012.295,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2009,1948.263,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2010,2320.313,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2011,2374.755,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2012,2348.709,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2013,2403.024,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2014,2456.307,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2015,2459.801,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2016,2466.898,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2017,2449.718,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2018,2446.461,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,2019,2387.195,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1949,543.824,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1950,601.633,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1951,616.025,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1952,613.194,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1953,622.403,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1954,631.878,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1955,669.286,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1956,698.16,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1957,651.952,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1958,656.809,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1959,728.976,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1960,718.672,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1961,731.249,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1962,764.169,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1963,808.757,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1964,860.507,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1965,887.7,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1966,935.054,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1967,930.445,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1968,1017.12,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1969,1048.452,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1970,1052.951,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1971,1073.744,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1972,1147.088,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1973,1199.626,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1974,1192.276,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1975,1095.591,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1976,1253.248,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1977,1313.846,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1978,1431.987,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1979,1438.956,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1980,1632.838,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1981,1727.708,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1982,1682.729,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1983,1907.69,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1984,1951.256,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1985,1950.698,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1986,1947.923,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1987,1946.817,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1988,2021.738,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1989,1870.983,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1990,1717.074,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1991,1683.805,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1992,1737.291,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1993,1772.755,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1994,1927.431,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1995,1992.037,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1996,2032.786,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1997,2057.249,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1998,1929.33,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,1999,1934.398,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2000,1928.199,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2001,1718.847,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2002,1719.862,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2003,1724.579,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2004,1851.578,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2005,1870.751,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2006,1925.736,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2007,1957.968,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2008,2035.124,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2009,1972.448,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2010,2343.473,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2011,2400.89,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2012,2382.68,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2013,2449.286,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2014,2484.193,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2015,2491.355,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2016,2502.737,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2017,2489.599,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2018,2486.434,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
REICBUS,2019,2429.323,10,Total Renewable Energy Consumed by the Industrial Sector,Trillion Btu
EMACBUS,1949,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1950,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1951,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1952,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1953,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1954,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1955,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1956,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1957,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1958,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1959,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1960,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1961,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1962,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1963,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1964,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1965,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1966,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1967,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1968,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1969,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1970,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1971,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1972,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1973,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1974,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1975,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1976,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1977,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1978,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1979,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1980,Not Available,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1981,6.723,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1982,18.285,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1983,33.72,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1984,41.265,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1985,49.738,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1986,57.437,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1987,66.071,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1988,67.125,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1989,68.091,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1990,60.421,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1991,70.095,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1992,79.746,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1993,93.66,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1994,104.84,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1995,112.49,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1996,80.661,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1997,101.966,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1998,112.843,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,1999,117.795,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2000,134.887,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2001,140.822,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2002,167.587,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2003,228.086,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2004,286.29,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2005,327.426,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2006,441.702,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2007,556.791,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2008,785.844,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2009,893.9,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2010,1041.351,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2011,1044.999,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2012,1044.606,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2013,1071.607,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2014,1093.489,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2015,1109.915,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2016,1143.043,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2017,1155.55,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2018,1152.42,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
EMACBUS,2019,1161.71,11,"Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector",Trillion Btu
BDACBUS,1949,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1950,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1951,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1952,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1953,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1954,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1955,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1956,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1957,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1958,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1959,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1960,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1961,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1962,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1963,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1964,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1965,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1966,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1967,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1968,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1969,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1970,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1971,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1972,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1973,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1974,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1975,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1976,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1977,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1978,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1979,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1980,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1981,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1982,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1983,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1984,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1985,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1986,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1987,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1988,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1989,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1990,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1991,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1992,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1993,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1994,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1995,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1996,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1997,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1998,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,1999,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2000,Not Available,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2001,1.31,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2002,2.088,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2003,1.724,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2004,3.425,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2005,11.589,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2006,33.293,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2007,45.131,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2008,38.732,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2009,41.064,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2010,33.184,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2011,113.071,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2012,114.714,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2013,182.313,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2014,180.784,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2015,190.648,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2016,266.092,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2017,253.312,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2018,242.904,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
BDACBUS,2019,231.31,12,Biodiesel Consumed by the Transportation Sector,Trillion Btu
B3ACBUS,1949,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1950,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1951,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1952,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1953,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1954,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1955,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1956,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1957,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1958,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1959,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1960,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1961,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1962,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1963,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1964,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1965,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1966,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1967,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1968,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1969,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1970,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
B3ACBUS,1971,Not Available,13,Other Renewable Fuels Consumption,Trillion Btu
